playlist_id,track_ids
27620,14509 10921 9804 10567 10691 12762 3817 4839 3453 10466
27884,14509 10977 10691 14904 4745 2755 18743 17657 19305 10921
27966,5881 8573 20592 1710 8469 1093 15770 16626 13002 9273
28103,20371 6925 3535 4526 18547 5674 15624 7436 19352 17818
28429,8956 19055 18266 10567 15578 13980 17774 10496 6337 8229
28516,6092 19984 20446 1111 2596 1205 6591 1858 18412 16866
28670,7134 18051 7174 17928 18146 953 4881 18897 5796 14349
28870,5576 5100 8304 11070 13833 18074 2912 1387 866 5881
29456,3985 12579 13693 20575 8832 4683 5420 137 5146 15755
29468,11286 5700 17748 15548 18376 9360 18319 10446 17383 18798
29511,11070 10591 13368 8452 222 6918 2518 4566 12639 16494
30067,13734 3410 19486 16494 7750 18987 10470 20213 10367 4584
30441,10089 10496 17281 180 4454 1730 1023 4202 19662 17189
30731,2740 15209 10684 18617 13980 7059 8160 6892 12563 16471
30833,1830 18547 6925 3535 11282 7436 4087 19352 5252 20254
31232,2860 2023 8166 20450 20215 10431 14397 7299 18086 13458
31614,17096 3190 11366 13980 16509 12438 7059 1260 1382 1494
31889,14306 8342 12196 4704 19466 2665 19770 14180 16331 10477
31903,14581 16601 2698 17525 5606 6681 12692 11357 5108 7153
31917,830 9477 19075 10346 2755 6667 3094 16313 16303 1698
32528,4720 5534 4510 12196 8033 5524 1020 5786 8776 11264
32868,10481 7081 8577 9886 3256 13154 3669 12177 16673 16815
32892,5261 17056 3654 17249 15778 2964 14671 8511 7701 3445
33103,13043 19192 28 18254 2993 17494 16254 2417 2423 14213
33416,3698 9903 8627 817 15466 6600 15750 11947 4359 7889
33559,2098 18613 2090 3821 17247 2884 2928 4552 9392 14604
33879,18452 16358 3238 7545 20172 4910 16866 10251 3976 15187
34193,17597 6253 11896 8956 4460 11107 20037 18401 10496 14859
34285,9637 14022 3860 11896 19462 16521 3624 2236 6139 11882
34474,15640 14597 1130 616 1919 7925 5799 660 3606 18138
34756,20497 9346 4695 14714 9984 4704 10833 14360 9444 11205
34809,10269 16994 19431 20169 16379 963 16905 1085 3519 797
34826,11286 5700 17748 10446 18798 18376 1246 16664 1777 17383
35256,12393 14765 2765 13123 19733 11257 3880 10300 7147 14714
35445,15312 12173 11654 3413 6 17764 18289 2212 3212 14679
35462,14375 13043 18254 14213 18615 7157 4710 2417 11547 1473
35675,13980 15578 15209 18728 14395 13237 17096 14591 6253 11366
35754,4202 2336 14229 14797 12768 2544 1422 800 7545 6971
36099,6892 5765 19662 17597 8229 15578 17034 20342 16471 8956
36361,17984 10496 17774 12425 13452 541 18672 17815 5513 6411
36726,5513 12116 19376 16923 16309 5928 7119 2740 17330 15209
36827,5742 9948 3364 6995 7188 18749 10818 6030 9785 9141
36931,7197 1898 9229 13862 3855 1247 5481 4916 16008 6453
36994,17203 7394 11070 12639 17034 3811 18074 8304 229 13368
37978,15781 10269 20169 797 1085 16994 16905 8345 16379 19431
39089,2778 19858 18907 17463 1374 7157 14375 6409 10618 5443
39257,19856 305 8408 19941 7517 15739 6704 1743 7185 17946
39883,7394 11107 20134 19662 13034 17203 15781 2317 12639 15333
39976,13808 15935 362 11233 15779 5924 14714 4492 8749 13998
40202,14826 12510 7506 5606 4910 20172 868 16494 2272 2873
40216,20538 12718 3200 3677 11955 2427 17718 5180 8136 17040
40429,5606 10848 15900 20172 8767 2997 8491 1149 14826 7506
40563,15578 14395 13980 3885 17239 18074 6253 2674 360 18381
40607,8637 12173 5878 1947 11520 18026 19038 3799 12226 4743
41815,18649 360 11366 14591 13980 6253 13237 15209 1746 10264
42087,11070 17157 2117 4657 12726 11101 550 2596 8418 5413
42123,17663 9246 9473 10442 19969 9834 2918 2551 3242 3961
42335,18197 11063 19399 19205 17438 10454 3919 9168 18057 20121
42339,15752 9203 1911 20106 14539 11463 3785 373 6423 15107
42422,16444 6408 20329 6704 12623 18093 8709 9003 4199 14430
42539,18804 17226 11399 9738 4848 6717 19362 19590 6148 362
42626,13368 2997 5606 10636 16820 10041 5112 15744 7009 2317
42959,10908 10059 17852 2548 5606 9255 2670 8389 7506 1950
42974,7182 7828 18031 10878 16275 14553 5964 8160 19069 5824
43022,13237 14395 15578 2740 17096 6253 360 18381 16509 3190
43948,5550 11692 3412 7535 11424 18305 17078 4775 20147 20451
44389,5700 17748 18376 1777 17383 10347 10446 5909 15392 1246
44653,3173 12927 4552 6811 11283 4476 18478 8828 11148 8074
45092,5100 15781 16392 15090 5359 4026 16866 3551 1714 1587
45349,10496 14309 18855 6981 13671 12999 2888 11663 18058 5169
45420,15558 394 10339 8358 16973 12940 16486 17634 12311 9163
45430,11031 8787 6893 4250 9089 887 11581 4086 4970 3687
45431,12908 8712 8909 20584 14190 4746 7401 15769 10450 17839
45528,3698 9903 15750 16673 8627 15775 4359 14571 15893 8643
45665,15301 11916 16896 15459 1944 6006 14826 3001 2581 508
46673,12510 5141 10848 868 4910 8866 16494 11943 1111 8145
46978,8885 2818 7565 14827 19163 19576 9651 12867 3560 19792
47193,4347 5481 4771 2104 19828 11133 5817 6695 8880 13300
47239,7321 830 15555 9211 10346 5679 6735 16303 1276 2596
47240,8866 3519 16994 8345 12510 10269 14826 4910 5141 963
47567,5851 4716 14662 7989 10346 9804 17984 14360 2272 9984
48384,5700 1246 17383 12804 15392 17748 2915 15548 16664 15503
48598,1942 770 14190 14363 19561 979 10117 12908 17141 1078
48900,5700 820 1246 15548 9521 8494 11286 10446 11227 9216
48995,12656 4484 5461 10252 14413 18471 17551 9088 3136 19586
49139,13980 8956 13237 3885 6253 15578 15209 18728 16760 14395
49261,12393 10316 913 2631 12018 2887 7088 18220 682 20242
49397,8138 405 6695 17200 8169 1898 3799 1687 8727 16457
49428,10346 16142 19038 13029 16994 20536 7213 1712 1641 2736
49554,6762 5171 19043 11871 8085 5284 4892 4694 20627 2999
50072,7134 7174 13105 17928 10019 18794 12801 9205 16491 11211
50222,508 8640 10481 2989 19363 9380 3360 5220 4954 18627
50,20287 12963 6892 11896 20037 19166 17429 13368 4057 12425
60,1898 4916 559 4111 9229 18904 13862 1944 10201 17192
169,7157 19858 18615 14213 18254 4710 13043 14375 7739 6409
326,17034 20169 9941 2912 12639 16820 10636 18074 7475 8304
1254,2780 11070 648 8018 80 7009 2437 9291 17568 8767
2261,19008 18440 6971 699 1020 14178 9919 2336 7889 2085
2734,3698 3001 16673 14360 15750 2980 9346 19339 817 4359
2777,10259 6660 16373 14541 6139 11176 13787 6442 10448 17530
3045,4223 10834 16398 15750 20559 3471 1992 4301 2479 2019
3287,7416 18423 5667 10580 2435 762 12114 7298 6672 15185
3320,20371 7000 6925 4526 3535 15624 7436 20254 4087 5778
3386,19624 5020 9717 16557 5722 11740 6496 5485 12564 10089
3477,5700 11286 17748 10446 18376 12472 18034 17383 14017 15667
3678,2272 14826 10848 797 12510 3830 13251 10591 8866 14008
3728,6823 14360 10346 7989 17114 16536 16083 4695 9984 4301
3893,16551 4760 1310 2931 1498 2758 17799 4098 18072 15045
4499,20263 6103 2272 10848 18266 13216 15578 14758 4060 20152
4597,8358 12940 4909 13622 15779 17634 15594 15498 6405 18191
5043,7989 15916 14662 9346 10833 13129 16756 17114 2980 12910
5159,10041 13971 15725 2436 1899 3811 10636 20287 9941 2997
5547,8047 12071 6624 11510 14572 3961 7416 17241 17635 724
6502,14190 12908 4665 3979 10570 14363 5282 16617 9529 19928
6773,3698 18490 20259 7889 250 10323 6434 15750 11615 4954
7780,8047 17635 3961 18852 15988 18755 9246 10577 15185 7961
7853,5165 11363 2641 3694 16800 7527 5487 8107 18859 19536
8410,10706 5100 1714 8138 10019 8169 1587 15471 12075 9963
8972,7142 13177 13592 5842 14889 10794 18072 12838 15045 5739
9184,19624 12507 18440 17281 6971 6496 20532 12908 1023 3979
9496,11231 13560 1826 11239 11286 14405 8129 2099 1777 15232
9756,15209 5928 17096 3190 6892 7059 16471 12563 13980 1635
9990,12393 13879 13550 13123 20242 7147 16973 15438 19730 10679
11103,3001 16673 15775 2980 10346 19339 7989 16083 1947 4954
11142,2980 13129 817 6776 3001 9903 8627 8643 5859 6220
11412,14453 15558 5881 14826 4910 10684 5606 19055 11196 5665
11524,15301 12851 9157 14134 15235 8841 1944 13747 6006 11139
11686,9705 541 13139 10250 80 3885 13101 11107 3431 18649
12496,17063 8377 10684 18617 9752 14899 13535 2891 13250 17815
12668,5547 6131 755 10435 2814 16521 19852 14963 3926 17151
12802,12129 11344 4347 15843 535 20269 10543 15181 14134 6006
13163,1730 20373 7098 7605 18440 16358 10901 3758 17150 5625
13964,7932 4552 18478 2928 6811 10654 8426 3602 10838 4986
13971,10618 16583 6433 14509 10977 17033 18615 19858 13592 12765
14685,1385 14837 11835 9205 553 4523 5228 12919 11211 16460
14998,17699 624 13024 6317 5304 19782 19051 13592 17909 9371
15600,20172 8491 14826 16502 17584 1111 868 2919 7506 4910
15815,10848 2497 411 7506 20134 5572 16502 20515 10251 2919
16104,17247 16583 10913 1056 9007 10567 5739 3817 2132 5097
16459,15931 3192 11164 12674 12187 6829 11843 15558 17897 9434
16654,8956 6253 8229 344 13980 15578 10496 13237 17597 13139
17194,15312 9060 7323 18289 11654 3413 18026 15241 10694 3212
17814,858 19123 8725 19148 770 5804 4451 3600 8356 4352
18227,13402 8872 18830 19970 16905 12368 18282 3876 18642 2581
18736,18191 5924 8275 13259 15585 12940 4603 12311 9676 16451
19372,13622 19075 4745 830 16583 14904 19305 9804 9163 15090
19728,6496 19624 7889 6472 20532 14561 10089 11006 6971 6667
19861,20371 6925 3535 7436 19091 19352 4087 5778 7000 5252
20232,19244 1591 20051 2002 4301 2272 3001 3698 10474 18836
20318,8866 8539 1111 12510 5141 8032 6811 7506 2928 1422
21021,14076 3115 2504 471 3825 7061 18326 12873 7606 8070
21230,10848 4910 11943 5621 7506 8145 8866 5606 868 14175
21467,6590 19576 19812 17826 13006 216 19721 19163 2818 6919
22379,3001 9903 11947 8643 817 4359 11977 15893 10743 2812
22520,16725 16024 6829 16587 16998 12875 12794 19921 11446 8709
22595,11286 17383 5700 12804 16664 2915 11231 8129 11239 1826
22768,394 5751 11313 9804 19305 10691 4745 16583 5668 19075
22828,16556 3456 20598 16476 5256 13684 11584 5839 6289 4711
23191,463 18991 1057 980 8145 4720 4949 7182 801 10596
23362,3001 4594 1951 512 16673 11363 10855 6971 16436 14659
23363,7669 17774 2081 10684 17063 18617 19844 11661 8377 19367
23759,14345 17616 17382 9645 17281 16081 15385 7965 5089 8864
23852,17346 15781 4834 17547 20169 4026 1587 10269 12827 1779
23888,13029 16866 20268 10706 6971 12639 20169 16994 3611 4026
24001,7153 9007 4013 17281 10089 6716 17247 12718 3433 3749
24246,16602 9318 10845 16051 9731 8516 1543 6095 2525 8583
24282,18824 6672 5355 4253 3961 17663 9473 15988 2551 18645
24337,11014 4072 15485 15694 5527 11016 1039 10316 19024 13276
24361,8885 4743 4148 9003 12075 56 9231 18909 2508 2730
24377,405 19292 5847 2138 15534 7039 8138 7904 2148 17658
24608,8961 15459 15301 4549 16896 12851 20356 9157 14134 5512
24727,1641 3551 10706 5359 4026 15781 15090 7163 5100 4834
25191,12919 15783 9205 1329 19060 19396 10910 10863 17010 5675
25197,4464 4133 8189 12347 13197 18507 14117 3765 3222 6627
25267,6326 5477 3650 16264 19918 12988 16085 15769 19446 1547
25636,8956 13139 15578 13980 14591 360 6253 10264 11107 14395
25780,11151 16267 7427 18938 18468 17534 17277 1829 18824 19852
26275,15090 4058 3551 16866 18421 7163 14178 4765 5100 1587
26338,9007 17247 6435 14604 6498 3698 3077 15750 19192 15458
27932,7545 14301 1111 2544 20263 2957 4910 2873 3121 15187
28239,1012 7931 3260 18254 14213 18615 13043 14375 17819 12929
28702,16998 16024 16587 6829 3192 12875 15931 1789 14903 4903
29203,5022 2062 10971 5733 11741 18357 17774 7291 10474 894
29555,13452 5165 12425 17926 3694 1018 17429 17040 17158 6411
29606,10977 1374 13592 2132 7739 2778 456 19858 16583 1473
30580,18830 8356 6695 11074 17200 14154 12368 8173 1944 14248
30851,14591 2740 8956 18381 18728 6253 13237 3729 16509 3190
30964,18903 16913 17398 9007 12854 2090 17247 13657 12626 2419
31250,7545 5100 4026 1111 20169 4834 15781 3788 5630 1587
31425,1898 5817 4916 12075 6453 4743 18040 7197 16008 13862
31845,444 10259 17530 2489 1180 16181 15868 1849 6442 2831
31872,5700 1640 11286 11227 4794 15548 10446 18798 18034 18244
32002,11286 5700 17748 18376 12472 11227 18244 18798 14017 1246
32166,19662 12563 10496 8229 3347 8956 541 15578 11107 18401
32408,18575 8573 19555 2088 5665 3418 8469 6681 3410 20242
32968,5924 1063 8749 16451 20443 3001 9676 8275 7811 20242
33270,3611 4355 16163 8179 1092 18945 19550 10069 6444 9735
33279,19955 1329 14313 17138 15783 10019 14989 4475 19915 6564
33707,10659 18377 19119 5527 7550 14832 14490 4201 5541 16800
34005,17281 7884 4828 1547 541 9882 13139 3885 17239 11107
34010,4111 11759 1898 12075 9229 1247 10491 11258 18496 7197
34023,16731 14612 11027 16298 18063 18769 1686 13156 11277 1685
34162,4743 12075 1898 9229 9231 11759 4111 4916 7321 5817
34363,10019 12919 17138 5675 9205 19060 19396 17010 14313 11870
35211,10100 17154 15498 17634 15779 12940 15650 8358 4189 4469
35393,12129 18840 2489 8172 8183 6667 12718 3544 16313 16436
35420,5699 3192 5890 12674 12187 8311 16024 5665 15558 1302
35468,18088 13691 19317 13595 17239 8956 80 3431 5576 15578
35734,6600 4013 1020 6716 9834 19008 5534 14178 19838 7350
35777,3410 13734 14694 11774 20120 1005 14751 17550 4580 10367
36363,8956 13980 13139 15578 3885 18381 6253 10264 14591 11206
36674,2098 18613 12776 8894 19577 7989 438 11173 2884 11715
36783,541 12425 11699 12262 8035 18088 11373 13691 9082 19317
36837,456 6985 19773 13787 17699 5273 4496 16225 18981 11627
37051,4954 9903 4301 3599 15775 2980 15466 4359 8627 15893
37180,5722 3304 477 9942 1117 15862 13318 19939 16474 16557
37249,7416 10577 18090 6624 12071 2000 11510 9246 16149 12815
37261,8356 18830 8725 7256 15843 14134 3600 12550 6695 17200
37311,7398 9081 5631 463 10834 4743 16338 10659 12075 19119
37366,10765 17755 18744 10451 16327 2378 205 502 6575 17414
37399,362 18804 956 4603 15935 13542 17390 15498 15779 18191
37582,3001 2980 15775 4954 6823 16673 7989 1290 15542 10474
37716,9003 12623 6408 8045 8709 19340 9231 6776 1060 20329
37890,3622 1687 2897 7076 9859 2853 7039 7499 4226 18580
38474,9712 5903 18649 2437 10250 5453 7619 8481 9624 2674
38525,15362 1066 1730 8583 10901 9969 11407 10496 13708 7605
38668,16484 5722 15442 12564 8437 5020 2203 17447 12765 477
38778,5924 12526 1063 17780 13542 15458 6557 8614 7811 17651
38966,9231 4839 10913 14033 4743 4106 6971 19773 10089 10474
39401,7321 1641 6735 16583 15090 19826 2132 5739 15631 10356
39412,8437 14659 2132 10977 3860 1951 13670 16583 6971 12765
39772,11157 3304 18262 12507 2134 16484 607 20359 16557 4653
40485,11740 11594 10515 10016 17035 3304 6504 18165 16557 6310
41514,6195 12524 10588 16041 16158 11176 8978 108 10949 462
41708,3893 16944 1595 12526 5324 1492 8498 15458 17651 15935
42827,4549 1944 15301 8356 4743 18361 11258 4369 56 2508
42862,9291 7728 8464 15669 12639 7009 14777 2437 2780 9826
43329,17663 10834 9834 6137 19154 663 18856 8407 19679 9473
43600,5606 14826 7506 4910 8866 5141 10848 8145 15187 11943
44122,15090 1641 4058 15781 4026 5359 1714 7163 7506 1587
46460,9201 972 8172 877 3477 10269 17287 17516 16673 508
46529,8956 14395 13980 4460 10496 15578 17597 14591 12563 19662
46584,10916 7453 19711 16941 17315 12576 15703 15496 18198 12536
47836,14907 8045 1476 18404 4743 9231 7544 6577 9003 4148
48016,15548 10446 17748 1640 8129 12472 903 1246 4443 18798
48891,4366 5186 8218 10008 163 8138 2682 3505 8230 1944
49112,3855 9229 7197 17740 4916 12075 18040 2508 13185 16457
50282,9211 14904 14306 4745 8342 5023 19075 8033 16331 333
50311,3347 18617 13250 10684 5089 4106 11196 8377 6892 18401
50405,20184 8229 7781 4460 20470 20323 8956 14395 5978 4569
18,13941 18578 15716 8890 3130 18763 11951 1302 5167 14879
451,15781 4026 1587 20169 3551 5359 18332 10269 3788 1111
707,19781 18074 17597 13706 2117 5089 550 12436 15578 18401
791,5606 10848 11943 2780 7506 16601 1714 8866 5141 1719
938,2980 972 13997 6971 19624 1447 15183 15431 19413 6496
1128,8491 411 2497 16502 14826 3830 14277 7506 10251 648
1244,12142 11074 19446 14248 6695 4947 15613 8717 1687 405
1675,13696 5161 6035 10021 4567 10353 15291 15384 6485 15609
1855,10069 8179 1092 19550 3748 16361 9696 8317 6692 10289
2168,13202 16277 11774 5220 16080 8493 13734 5746 11002 3360
2187,3698 817 4301 8627 8643 4359 15750 2002 1591 11947
2250,11446 2276 12875 19921 3192 14583 12906 12674 15931 12187
2701,11164 13542 13259 5400 5699 16708 1905 13712 1476 16024
2834,12749 3345 14938 14406 13871 2336 7553 16606 6292 16663
2835,3181 861 5626 16062 12529 5192 4848 11451 3471 663
3662,463 18378 18991 10507 853 15492 16646 10596 16911 6288
3895,3698 3001 10743 817 4359 6600 11977 2812 19991 14499
4351,19935 11399 13115 18804 16115 17226 19362 19590 362 6148
4362,12802 5576 1023 9919 15371 7889 10089 16773 13398 19927
4812,12822 5911 280 13865 4692 8313 18446 15701 19398 2912
4950,15558 17420 7577 9034 9440 2088 14453 20571 11155 1852
4988,1180 4433 11176 13297 18059 4184 8456 9441 18186 8692
5016,6892 5765 19662 15578 17597 13452 8229 16471 12425 8956
5167,10019 10910 149 12919 5675 713 20 2680 19396 12437
5625,12173 15312 7323 9060 9670 18289 3919 16861 2212 6
5965,541 17239 573 1746 18381 2674 18649 11107 8956 13237
6572,12599 660 5100 20048 4013 11357 10629 18138 17918 13550
6654,11740 20532 13129 6823 3304 10089 6496 12507 4653 17982
6729,7104 16249 9441 9458 15653 15078 7540 3139 1232 14904
6764,17663 9246 5149 19969 6821 6672 4253 9834 18852 12071
7259,3378 3099 3089 12450 14994 229 3281 15781 1482 8028
7362,13670 1944 8487 8356 5474 1365 18361 18815 17563 19462
7541,12838 9051 13177 6252 15045 2758 5842 3700 17415 6985
7599,5893 12688 13333 4857 6287 15297 2577 20007 4457 13086
7896,13003 5746 20351 8951 13841 12818 7459 20267 14623 4747
8037,6717 9738 5801 18804 16115 17226 19362 19590 362 6148
8052,3698 3001 15942 17923 4301 8627 16905 8643 15466 11947
8584,8956 8229 13980 17597 14395 15578 10496 12963 11896 12563
8767,19602 797 10269 19431 18440 3698 15542 12284 3519 13029
9055,17963 3747 1943 6672 5965 10920 19711 12536 11439 9385
9291,15301 16896 12851 1944 14134 15459 9157 10434 15235 13570
9345,15090 4026 1641 16866 10706 1587 10708 18421 15781 18168
9498,7341 11666 16361 3748 4355 20263 3924 2272 13251 10289
9587,17239 15578 10250 13237 10264 573 541 8956 18381 1746
9736,14904 387 19075 19466 14306 19305 16583 8033 830 16331
9807,20172 7989 14360 10833 1111 16756 16536 8304 9984 9383
10040,16626 4212 3483 8951 8499 14661 13283 5881 20351 20177
10978,7321 5147 19826 6735 5679 19302 718 15601 4633 16407
11304,573 360 9624 6253 14591 778 15578 10264 8481 17239
11484,12674 14903 12906 11345 20491 17897 16839 18753 3207 11057
11529,723 3644 17926 17040 20497 8136 13734 18905 12834 2984
11581,14395 13980 15578 541 360 6253 17239 13139 18381 13726
12274,3698 15893 1605 11947 5700 19244 8627 15466 3001 1246
12466,10834 3961 16536 1992 15801 10833 12071 17114 16398 4672
12799,1066 8555 7394 9696 3915 12450 18358 13708 4355 10901
12821,16267 8461 5550 18951 3798 1906 14310 6431 5644 3412
12983,10019 17010 12919 19060 20071 1886 15783 11870 5054 2029
13117,12718 7722 3403 3880 11049 2179 14994 7550 17404 1482
13268,14826 7506 4910 1111 20172 8145 868 17346 5606 1422
13298,19991 3698 1427 13740 19033 16083 7062 6826 8090 1856
13335,6672 9246 3961 2551 7961 9473 17635 18852 18425 2918
13361,16731 16298 6667 11363 15329 11006 2641 1685 8608 5487
13544,9061 6892 16923 1951 9942 16309 20461 8160 16215 16471
14128,8169 18830 4743 6695 4148 18361 4347 11759 4543 1898
14171,1992 18763 10834 17744 18909 9996 628 6821 2058 9430
14198,5700 1640 11286 18244 10446 820 1917 18798 11227 17748
14268,2132 9804 14904 9231 10977 9003 8045 15090 14509 6776
